code,name_x,market,category,is225,Ncate,cate_name2,status,単位,day,memo,action,buy_price,sell_price,収益,収益率,name_x,sales_up[%],eiri_up[%],keiri_up[%],eiri/sales,,sales_2019,sales_2020,eiri_2019,eiri_2020,keiri_2019,keiri_2020,pure_2017,pure_2018,pure_2019,pure_2020,eps_2017,eps_2018,eps_2019,eps_2020,roe_2017,roe_2018,roe_2019,roe_2020,roa_2017,roa_2018,roa_2019,roa_2020
3294,(株)イーグランド,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)イーグランド,12.6,60.5,76.0,7.1,,18180503000.0,20464000000.0,904180000.0,1451000000.0,717053000.0,1262000000.0,707592000.0,842121000.0,489253000.0,869000000.0,111.74,134.33,77.72,138.04,12.35,13.0,7.27,11.81,4.22,4.87,2.74,4.7
3293,アズマハウス(株),JQS,不動産業,0.0,7,assets,E,,,-,,,,,,アズマハウス(株),2.6,-14.8,-15.3,9.4,,13209171000.0,13555000000.0,1498220000.0,1277000000.0,1449027000.0,1227000000.0,940306000.0,937098000.0,968329000.0,810000000.0,234.48,233.57,241.05,201.64,7.21,6.84,6.75,5.48,3.67,3.39,3.3,2.61
3292,イオンリート投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,イオンリート投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,飯田グループホールディングス(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,飯田グループホールディングス(株),4.2,-14.0,,6.0,,1344987000000.0,1402019000000.0,97111000000.0,83513000000.0,,,76741000000.0,69542000000.0,65469000000.0,53752000000.0,266.11,241.14,227.02,186.39,11.72,9.8,8.63,6.78,6.57,5.43,4.71,3.5
3290,Oneリート投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,Oneリート投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,東急不動産ホールディングス(株),T1,不動産業,1.0,7,assets,E,,,-,,,,,,東急不動産ホールディングス(株),6.8,-1.1,-4.6,8.2,,901884000000.0,963198000000.0,80205000000.0,79312000000.0,70744000000.0,67499000000.0,31518000000.0,35185000000.0,37459000000.0,38611000000.0,51.77,57.8,56.84,53.7,7.13,7.52,6.67,6.62,1.52,1.62,1.56,1.55
3288,(株)オープンハウス,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)オープンハウス,0.0,0.0,0.0,10.7,,540376000000.0,540376000000.0,57779000000.0,57779000000.0,54926000000.0,54926000000.0,24797000000.0,31806000000.0,39405000000.0,39405000000.0,443.41,570.15,351.2,351.2,29.89,29.96,28.61,28.61,9.66,8.09,8.84,8.84
3287,星野リゾート・リート投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,星野リゾート・リート投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,トラストホールディングス(株),MO,不動産業,0.0,7,assets,E,,,-,,,,,,トラストホールディングス(株),0.0,0.0,0.0,3.7,,13963011000.0,13963011000.0,522674000.0,522674000.0,455726000.0,455726000.0,43468000.0,112208000.0,197550000.0,197550000.0,9.08,23.42,41.28,41.28,7.16,17.56,26.34,26.34,0.34,0.98,1.66,1.66
3285,野村不動産マスターファンド投資法人（旧）,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,野村不動産マスターファンド投資法人（旧）,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,(株)フージャースホールディングス,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)フージャースホールディングス,-5.2,-27.9,-35.0,7.9,,89882000000.0,85231000000.0,9287000000.0,6692000000.0,8478000000.0,5513000000.0,3357000000.0,4564000000.0,3195000000.0,276000000.0,90.96,121.33,55.67,4.84,13.73,10.75,7.32,0.66,3.21,3.37,2.06,0.19
3283,日本プロロジスリート投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,日本プロロジスリート投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,コンフォリア・レジデンシャル投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,コンフォリア・レジデンシャル投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,ＧＬＰ投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,ＧＬＰ投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,(株)エストラスト,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)エストラスト,-2.7,-49.0,-57.2,4.7,,15659000000.0,15233000000.0,1411000000.0,720000000.0,1312000000.0,562000000.0,614000000.0,719000000.0,891000000.0,385000000.0,99.56,116.59,144.48,62.43,13.64,13.9,14.87,6.31,4.01,4.53,3.94,1.54
3279,アクティビア・プロパティーズ投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,アクティビア・プロパティーズ投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,ケネディクス・レジデンシャル・ネクスト投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,ケネディクス・レジデンシャル・ネクスト投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,日本管理センター(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,日本管理センター(株),0.0,0.0,0.0,5.1,,43302217000.0,43302217000.0,2202880000.0,2202880000.0,2213025000.0,2213025000.0,1668251000.0,1946105000.0,1506247000.0,1506247000.0,92.04,107.36,84.49,84.49,36.89,33.83,25.24,25.24,16.32,16.61,12.7,12.7
3275,ハウスコム(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,ハウスコム(株),12.2,-11.1,-12.3,7.8,,11600636000.0,13015893000.0,1143369000.0,1017000000.0,1349109000.0,1183000000.0,757333000.0,856116000.0,891467000.0,673000000.0,97.83,110.76,115.52,87.16,15.74,15.83,14.85,10.47,9.6,9.62,9.48,6.87
3271,(株)ＴＨＥグローバル社,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)ＴＨＥグローバル社,0.0,0.0,0.0,6.4,,35864223000.0,35864223000.0,2307785000.0,2307785000.0,1459566000.0,1459566000.0,949782000.0,2005303000.0,629918000.0,629918000.0,70.56,148.73,46.6,46.6,12.77,21.67,6.63,6.63,2.91,4.37,1.18,1.18
3269,アドバンス・レジデンス投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,アドバンス・レジデンス投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,(株)フィル・カンパニー,T1,建設業,0.0,14,kensetsu,E,,,-,,,,,,(株)フィル・カンパニー,0.0,0.0,0.0,15.6,,7024711000.0,7024711000.0,1096344000.0,1096344000.0,1076605000.0,1076605000.0,187659000.0,415076000.0,600812000.0,600812000.0,37.88,75.0,106.63,106.63,12.07,20.83,20.15,20.15,5.61,10.09,11.18,11.18
3266,(株)ファンドクリエーショングループ,JQS,不動産業,0.0,7,assets,E,,,-,,,,,,(株)ファンドクリエーショングループ,0.0,0.0,0.0,7.5,,1588000000.0,1588000000.0,119000000.0,119000000.0,95000000.0,95000000.0,150000000.0,-48000000.0,82000000.0,82000000.0,4.01,-1.28,2.19,2.19,6.26,,3.36,3.36,4.33,,2.04,2.04
3264,(株)アスコット,JQS,不動産業,0.0,7,assets,E,,,-,,,,,,(株)アスコット,0.0,0.0,0.0,4.8,,21020000000.0,21020000000.0,1000000000.0,1000000000.0,503000000.0,503000000.0,333839000.0,436000000.0,389000000.0,389000000.0,8.55,7.4,6.6,6.6,3.1,3.89,3.36,3.36,2.01,1.56,1.4,1.4
3263,大和ハウスリート投資法人（旧）,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,大和ハウスリート投資法人（旧）,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,(株)グランディーズ,MO,不動産業,0.0,7,assets,E,,,-,,,,,,(株)グランディーズ,0.0,0.0,0.2,14.9,,2589000000.0,2589719000.0,386000000.0,386000000.0,381000000.0,381629000.0,218459000.0,256547000.0,252000000.0,252177000.0,56.92,66.85,66.42,66.46,14.54,14.98,13.91,13.92,8.38,6.69,5.82,5.82
3260,(株)エスポア,T2,不動産業,0.0,7,assets,E,,,-,,,,,,(株)エスポア,-4.4,-14.0,-26.8,9.5,,1461080000.0,1397053000.0,154000000.0,132436000.0,86074000.0,63040000.0,45000000.0,82000000.0,29019000.0,-106183000.0,30.24,55.11,19.5,-71.36,4.5,7.57,2.63,,0.46,0.84,0.31,
3254,(株)プレサンスコーポレーション,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)プレサンスコーポレーション,39.5,20.2,20.6,14.6,,160580000000.0,224011000000.0,27118923000.0,32609000000.0,26531000000.0,31985000000.0,10526939000.0,13757713000.0,18296000000.0,21892000000.0,178.99,232.58,296.42,347.45,17.75,18.79,19.73,18.99,5.68,5.61,6.06,7.04
3252,日本商業開発(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,日本商業開発(株),86.2,17.9,6.3,7.1,,39834330000.0,74187000000.0,4446826000.0,5244000000.0,4327524000.0,4599000000.0,6437323000.0,1958092000.0,2684996000.0,3177000000.0,366.84,109.61,149.3,174.56,36.8,9.66,12.44,13.31,11.33,2.91,2.7,4.23
3249,産業ファンド投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,産業ファンド投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248,(株)アールエイジ,T2,不動産業,0.0,7,assets,E,,,-,,,,,,(株)アールエイジ,0.0,0.0,0.0,16.1,,3498253000.0,3498253000.0,563466000.0,563466000.0,503001000.0,503001000.0,311801000.0,378184000.0,335863000.0,335863000.0,98.02,118.89,105.59,105.59,11.05,12.15,10.02,10.02,3.27,3.52,2.87,2.87
3246,(株)コーセーアールイー,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)コーセーアールイー,-25.5,-59.7,-58.3,6.9,,12150447000.0,9055069000.0,1548680000.0,624379000.0,1544985000.0,643547000.0,677159000.0,1154493000.0,1019408000.0,425658000.0,83.02,132.79,100.37,41.91,22.7,18.08,14.43,5.95,5.35,7.79,6.24,2.51
3245,(株)ディア・ライフ,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)ディア・ライフ,0.0,0.0,0.0,16.8,,19866000000.0,19866000000.0,3333000000.0,3333000000.0,3409000000.0,3409000000.0,1329952000.0,2518000000.0,2363000000.0,2363000000.0,42.64,70.42,59.5,59.5,17.64,20.45,18.05,18.05,7.47,10.9,9.33,9.33
3242,(株)アーバネットコーポレーション,JQS,不動産業,0.0,7,assets,E,,,-,,,,,,(株)アーバネットコーポレーション,0.0,0.0,0.0,10.7,,20084129000.0,20084129000.0,2148045000.0,2148045000.0,1913857000.0,1913857000.0,1465718000.0,988990000.0,1310181000.0,1310181000.0,58.59,39.36,52.09,52.09,21.2,13.29,15.68,15.68,6.22,3.47,4.3,4.3
3240,野村不動産レジデンシャル投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,野村不動産レジデンシャル投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,セントラル総合開発(株),T2,不動産業,0.0,7,assets,E,,,-,,,,,,セントラル総合開発(株),-18.8,27.0,41.9,7.0,,29679013000.0,24110000000.0,1321710000.0,1679000000.0,1034427000.0,1468000000.0,551143000.0,530857000.0,735705000.0,980000000.0,71.21,68.59,95.05,126.62,11.96,10.45,12.8,14.72,2.06,2.21,3.31,3.95
3237,(株)イントランス,MO,不動産業,0.0,7,assets,E,,,-,,,,,,(株)イントランス,-57.4,-348.3,-365.1,-79.3,,2752661000.0,1174000000.0,375000000.0,-931000000.0,367044000.0,-973000000.0,284674000.0,-74695000.0,55687000.0,-1013000000.0,7.68,-2.01,1.5,-27.33,9.17,,1.85,,3.93,,1.1,
3236,(株)プロパスト,JQS,不動産業,0.0,7,assets,E,,,-,,,,,,(株)プロパスト,0.0,0.0,0.0,7.7,,18002000000.0,18002000000.0,1378000000.0,1378000000.0,862000000.0,862000000.0,511000000.0,722000000.0,730000000.0,730000000.0,18.07,25.57,26.06,26.06,23.06,25.31,20.88,20.88,3.61,3.71,3.25,3.25
3234,森ヒルズリート投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,森ヒルズリート投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,三重交通グループホールディングス(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,三重交通グループホールディングス(株),-2.2,-17.1,-16.7,5.7,,106244848000.0,103926586000.0,7139284000.0,5918183000.0,7049777000.0,5874651000.0,3529537000.0,4172688000.0,4551357000.0,3760489000.0,35.95,42.15,45.93,37.89,8.95,9.49,9.36,7.49,2.26,2.68,2.83,2.2
3231,野村不動産ホールディングス(株),T1,不動産業,0.0,7,assets,E,,,-,,,,,,野村不動産ホールディングス(株),1.2,3.5,5.4,12.1,,668510000000.0,676495000000.0,79162000000.0,81905000000.0,69323000000.0,73077000000.0,47005000000.0,46029000000.0,45873000000.0,48886000000.0,245.1,240.88,245.98,267.2,9.76,9.18,8.71,8.89,2.95,2.75,2.61,2.71
3229,日本コマーシャル投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,日本コマーシャル投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,(株)三栄建築設計,T1,不動産業,0.0,7,assets,E,,,-,,,,,,(株)三栄建築設計,0.0,0.0,0.0,8.6,,121017916000.0,121017916000.0,10441420000.0,10441420000.0,9431314000.0,9431314000.0,6040593000.0,5182027000.0,6068891000.0,6068891000.0,284.7,244.24,286.04,286.04,18.46,14.03,14.66,14.66,8.3,4.58,4.74,4.74
3227,MCUBS MidCity投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,MCUBS MidCity投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,日本アコモデーションファンド投資法人,T1,REIT銘柄一覧,0.0,0,REIT,E,,,-,,,,,,日本アコモデーションファンド投資法人,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,(株)ゼネラル・オイスター,MO,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ゼネラル・オイスター,-3.5,588.8,751.4,-4.1,,3706989000.0,3579000000.0,-21196000.0,-146000000.0,-18441000.0,-157000000.0,-744051000.0,-293864000.0,-269680000.0,-106000000.0,-480.04,-174.55,-98.0,-38.15,,,,,,,,
3223,(株)エスエルディー,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)エスエルディー,12.6,-169.0,-205.5,0.2,,4377867000.0,4929358000.0,-12644000.0,8727000.0,-16596000.0,17504000.0,-171052000.0,-531796000.0,21879000.0,2838000.0,-131.05,-406.17,15.75,1.82,,,9.64,0.7,,,1.57,0.2
3222,ユナイテッド・スーパーマーケット・ホールディングス(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,ユナイテッド・スーパーマーケット・ホールディングス(株),-0.4,-20.8,-21.4,1.4,,679276000000.0,676336000000.0,11811000000.0,9357000000.0,12253000000.0,9627000000.0,7350000000.0,7452000000.0,5308000000.0,1636000000.0,55.82,57.31,41.38,12.75,5.36,5.36,3.74,1.16,2.87,2.84,2.05,0.63
3221,(株)ヨシックス,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ヨシックス,4.3,-2.3,-2.0,10.9,,17934390000.0,18709000000.0,2083000000.0,2036000000.0,2401262000.0,2353000000.0,870791000.0,1221000000.0,1538376000.0,1256000000.0,84.83,118.68,149.18,121.74,20.13,22.44,22.71,16.13,12.83,13.29,14.47,11.64
3205,(株)ダイドーリミテッド,T1,繊維製品,0.0,22,fiber,E,,,-,,,,,,(株)ダイドーリミテッド,-10.5,504.8,-239.0,-3.2,,26368000000.0,23596000000.0,-124000000.0,-750000000.0,259000000.0,-360000000.0,-1521000000.0,329000000.0,-690000000.0,-1457000000.0,-45.19,9.74,-20.69,-44.91,,1.8,,,,0.76,,
3204,(株)トーア紡コーポレーション,T1,繊維製品,0.0,22,fiber,E,,,-,,,,,,(株)トーア紡コーポレーション,0.0,0.0,0.0,2.1,,18669000000.0,18669000000.0,390000000.0,390000000.0,351000000.0,351000000.0,268000000.0,248000000.0,165000000.0,165000000.0,30.05,27.81,18.5,18.5,2.3,2.23,1.48,1.48,0.83,0.79,0.53,0.53
3202,ダイトウボウ(株),T1,繊維製品,0.0,22,fiber,E,,,-,,,,,,ダイトウボウ(株),7.2,24.3,-3.7,8.4,,4496789000.0,4819000000.0,327478000.0,407000000.0,236704000.0,228000000.0,156079000.0,103788000.0,294872000.0,75000000.0,5.21,3.47,9.86,2.51,3.61,2.33,6.86,1.7,0.82,0.55,1.41,0.34
3201,ニッケ,T1,繊維製品,0.0,22,fiber,E,,,-,,,,,,ニッケ,0.0,0.0,0.0,8.3,,126401000000.0,126401000000.0,10472000000.0,10472000000.0,11165000000.0,11165000000.0,5270000000.0,5274000000.0,6520000000.0,6520000000.0,71.51,72.25,89.69,89.69,5.99,5.98,7.09,7.09,3.73,3.72,4.38,4.38
3199,綿半ホールディングス(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,綿半ホールディングス(株),12.9,11.4,12.2,2.2,,106462063000.0,120187000000.0,2366069000.0,2636000000.0,2506647000.0,2813000000.0,1344481000.0,1483712000.0,1612766000.0,1519000000.0,136.34,150.46,163.54,153.82,11.06,11.04,10.99,9.59,2.58,2.64,2.72,2.44
3198,ＳＦＰホールディングス(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,ＳＦＰホールディングス(株),6.5,-12.3,-9.5,6.3,,37751321000.0,40216764000.0,2907185000.0,2549441000.0,3221694000.0,2914090000.0,2081665000.0,2934866000.0,1955424000.0,1461180000.0,71.03,100.19,75.68,56.74,10.32,14.02,12.56,8.93,7.93,11.22,8.66,6.36
3197,(株)すかいらーくホールディングス,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)すかいらーくホールディングス,0.0,0.0,,5.5,,375394000000.0,375394000000.0,20562000000.0,20562000000.0,,,15549000000.0,11438000000.0,9487000000.0,9487000000.0,79.37,58.04,48.07,48.07,12.21,8.77,7.14,7.14,4.89,3.46,2.09,2.09
3196,(株)ホットランド,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ホットランド,0.0,0.0,0.0,5.1,,32434324000.0,32434324000.0,1669592000.0,1669592000.0,1600086000.0,1600086000.0,425496000.0,-678576000.0,678787000.0,678787000.0,23.12,-36.8,35.12,35.12,10.35,,9.11,9.11,2.51,,3.83,3.83
3195,(株)ジェネレーションパス,MO,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ジェネレーションパス,0.0,0.0,0.0,0.2,,9666382000.0,9666382000.0,19896000.0,19896000.0,30746000.0,30746000.0,-5430000.0,135779000.0,11530000.0,11530000.0,-0.66,16.69,1.42,1.42,,8.54,0.72,0.72,,4.13,0.37,0.37
3194,(株)キリン堂ホールディングス,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)キリン堂ホールディングス,2.8,37.5,26.5,2.1,,129593000000.0,133279000000.0,2034000000.0,2797000000.0,2933000000.0,3711000000.0,635000000.0,1291000000.0,1471000000.0,1787000000.0,56.45,116.37,131.7,157.7,5.03,9.4,9.9,10.96,1.38,2.61,2.91,3.35
3193,(株)鳥貴族,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)鳥貴族,0.0,0.0,0.0,3.3,,35847691000.0,35847691000.0,1190503000.0,1190503000.0,1145178000.0,1145178000.0,967555000.0,662186000.0,-286112000.0,-286112000.0,83.55,57.15,-24.69,-24.69,15.28,9.59,,,6.07,3.52,,
3192,(株)白鳩,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)白鳩,96.8,-695.2,-1261.4,-0.9,,2667655000.0,5251053000.0,7776000.0,-46286000.0,5876000.0,-68244000.0,139947000.0,127599000.0,959000.0,-138699000.0,30.33,22.29,0.14,-20.84,9.82,4.49,0.03,,3.98,3.34,0.03,
3191,(株)ジョイフル本田,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ジョイフル本田,0.0,0.0,0.0,5.7,,148226000000.0,148226000000.0,8400000000.0,8400000000.0,9751000000.0,9751000000.0,6130000000.0,5594000000.0,4384000000.0,4384000000.0,60.0,76.84,63.33,63.33,3.89,5.39,4.17,4.17,3.07,3.68,2.71,2.71
3190,(株)ホットマン,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ホットマン,0.8,-12.6,-13.1,2.7,,21041640000.0,21216000000.0,659208000.0,576000000.0,732702000.0,637000000.0,83185000.0,298502000.0,376235000.0,275000000.0,11.66,42.31,53.33,38.98,1.43,4.92,5.93,4.19,0.59,2.05,2.68,1.89
3189,(株)ＡＮＡＰ,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ＡＮＡＰ,0.0,0.0,0.0,1.4,,6261081000.0,6261081000.0,88379000.0,88379000.0,91940000.0,91940000.0,187870000.0,255414000.0,62212000.0,62212000.0,44.87,58.53,14.39,14.39,12.79,13.9,3.74,3.74,7.2,8.8,2.15,2.15
3187,(株)サンワカンパニー,MO,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)サンワカンパニー,0.0,0.0,0.0,0.9,,10213113000.0,10213113000.0,89114000.0,89114000.0,85550000.0,85550000.0,182915000.0,16961000.0,49464000.0,49464000.0,11.44,1.06,2.93,2.93,8.78,0.94,2.27,2.27,4.34,0.41,1.05,1.05
3186,(株)ネクステージ,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ネクステージ,0.0,0.0,0.0,2.8,,219263000000.0,219263000000.0,6085000000.0,6085000000.0,5888000000.0,5888000000.0,2262000000.0,2910000000.0,4258000000.0,4258000000.0,38.25,42.27,58.26,58.26,15.0,16.18,15.29,15.29,6.37,4.57,4.93,4.93
3185,夢展望(株),MO,小売業,0.0,13,small_sell,E,,,u2.5/rizapグループ/zozo限定で単価高/債務超過完了,,,,,,夢展望(株),13.8,-60.4,,-0.9,,6917638000.0,7871838000.0,-179449000.0,-71000000.0,,,-165588000.0,544133000.0,-268177000.0,-169000000.0,-15.61,51.29,-23.67,-14.39,,726.7,,,,23.35,,
3184,ＩＣＤＡホールディングス(株),T2,小売業,0.0,13,small_sell,E,,,-,,,,,,ＩＣＤＡホールディングス(株),-4.0,-2.7,-1.0,4.1,,28181717000.0,27065000000.0,1147473000.0,1117000000.0,1146426000.0,1135000000.0,351383000.0,401256000.0,737881000.0,679000000.0,167.33,191.08,351.38,323.35,8.1,8.58,14.01,11.66,2.27,2.59,4.92,4.63
3183,ウイン・パートナーズ(株),T1,卸売業,0.0,12,oroshi,E,,,-,,,,,,ウイン・パートナーズ(株),-7.5,-18.8,-18.7,4.1,,69775788000.0,64537000000.0,3261307000.0,2649000000.0,3264743000.0,2655000000.0,2141028000.0,3005542000.0,2640829000.0,1872000000.0,74.58,104.69,91.99,65.21,13.82,16.92,13.51,9.13,6.45,8.31,6.62,4.85
3182,オイシックス・ラ・大地(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,オイシックス・ラ・大地(株),11.0,6.7,-20.7,3.5,,64026120000.0,71040000000.0,2312443000.0,2467000000.0,2301702000.0,1825570000.0,515226000.0,237256000.0,2387642000.0,790000000.0,21.87,7.39,71.38,23.18,5.63,2.36,19.14,5.63,3.42,1.2,10.5,3.03
3181,(株)買取王国,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)買取王国,3.2,219.4,147.2,2.2,,4739676000.0,4893236000.0,34081000.0,108850000.0,49866000.0,123274000.0,12532000.0,69323000.0,12576000.0,63445000.0,7.14,39.48,7.12,35.84,0.71,3.8,0.68,3.34,0.38,2.04,0.4,1.94
3180,(株)ビューティガレージ,T1,卸売業,0.0,12,oroshi,E,,,-,,,,,,(株)ビューティガレージ,13.6,16.2,15.6,4.6,,13852000000.0,15730000000.0,628006000.0,730000000.0,646000000.0,747000000.0,314000000.0,449588000.0,380000000.0,408000000.0,52.55,75.11,59.67,64.48,15.49,14.59,10.15,10.27,7.58,7.4,5.57,5.61
3179,シュッピン(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,シュッピン(株),0.1,21.5,21.1,5.1,,34608865000.0,34658000000.0,1444069000.0,1754000000.0,1433033000.0,1735000000.0,741092000.0,1077303000.0,982620000.0,1193000000.0,30.96,45.0,41.11,50.51,21.85,24.91,20.04,20.93,11.1,12.27,9.95,9.94
3178,チムニー(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,チムニー(株),0.0,0.0,0.0,5.4,,45685494000.0,45685494000.0,2457028000.0,2457028000.0,2505153000.0,2505153000.0,2076418000.0,1640742000.0,1205904000.0,1205904000.0,109.02,85.73,62.91,62.91,13.37,9.82,6.93,6.93,7.85,5.6,4.28,4.28
3177,(株)ありがとうサービス,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ありがとうサービス,-1.3,-29.1,-32.3,3.1,,8425000000.0,8311438000.0,369000000.0,261672000.0,410000000.0,277416000.0,233884000.0,126000000.0,127000000.0,70497000.0,247.62,133.4,135.27,76.68,12.4,6.58,6.7,3.8,4.93,2.69,2.89,1.61
3175,(株)エー・ピーカンパニー,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)エー・ピーカンパニー,-6.1,-115.1,-112.0,0.2,,24577966000.0,23072000000.0,-298467000.0,45000000.0,-91983000.0,11000000.0,124240000.0,-252384000.0,-2028927000.0,117000000.0,17.25,-35.04,-281.69,16.24,3.41,,,8.01,0.9,,,1.16
3174,(株)ハピネス・アンド・ディ,JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ハピネス・アンド・ディ,0.0,0.0,0.0,2.6,,20760050000.0,20760050000.0,544448000.0,544448000.0,521646000.0,521646000.0,212437000.0,270599000.0,269221000.0,269221000.0,84.43,108.64,108.81,108.81,10.36,11.97,10.9,10.9,2.2,2.72,2.51,2.51
3173,(株)Ｃｏｍｉｎｉｘ,T1,卸売業,0.0,12,oroshi,E,,,-,,,,,,(株)Ｃｏｍｉｎｉｘ,-8.6,-39.7,-42.6,2.9,,25511098000.0,23318000000.0,1131906000.0,682000000.0,1104887000.0,634000000.0,361539000.0,463072000.0,674837000.0,356000000.0,52.64,67.42,98.25,51.83,7.86,9.27,12.49,6.45,2.73,3.27,4.5,2.3
3172,ティーライフ(株),T1,小売業,0.0,13,small_sell,E,,,-,,,,,,ティーライフ(株),0.0,0.0,0.0,3.7,,9286417000.0,9286417000.0,340634000.0,340634000.0,355855000.0,355855000.0,458607000.0,423136000.0,242096000.0,242096000.0,107.91,99.56,56.97,56.97,10.95,9.47,5.27,5.27,8.44,7.05,3.89,3.89
3171,マックスバリュ九州(株),JQS,小売業,0.0,13,small_sell,E,,,-,,,,,,マックスバリュ九州(株),2.9,1.7,1.3,1.3,,177499000000.0,182627000000.0,2408000000.0,2449000000.0,2431000000.0,2463000000.0,1117000000.0,900000000.0,1070000000.0,1228000000.0,148.3,119.25,141.6,161.96,8.66,6.64,7.43,8.06,3.09,2.49,2.87,2.98
3169,(株)ミサワ,T1,小売業,0.0,13,small_sell,E,,,-,,,,,,(株)ミサワ,9.7,103.0,131.8,7.3,,10186640000.0,11174999000.0,402097000.0,816380000.0,359542000.0,833239000.0,-416559000.0,-318841000.0,163626000.0,510280000.0,-58.7,-44.85,23.02,71.76,,,13.19,29.86,,,3.88,11.56
3168,黒谷(株),T1,卸売業,0.0,12,oroshi,E,,,-,,,,,,黒谷(株),0.0,0.0,0.0,-0.5,,50670151000.0,50670151000.0,-244531000.0,-244531000.0,-289820000.0,-289820000.0,1037139000.0,462992000.0,-230616000.0,-230616000.0,72.34,32.29,-16.23,-16.23,13.4,5.8,,,5.99,2.56,,
